province,province_name,model,test_norm_mae,test_norm_rmse,test_norm_r2,val_norm_mae,best_epoch,final_gap,mamba_mae,mamba_rmse,mamba_r2,delta_mae_vs_mamba,delta_rmse_vs_mamba,delta_r2_vs_mamba,start,end,n_hours,coverage_ratio,max_gap_h,aqi_mean,aqi_std,aqi_cv,aqi_iqr,aqi_skew,aqi_kurtosis,diff_abs_mean,diff_abs_p90,diff_abs_p95,spike_rate,spike_threshold,direction_change_rate,autocorr_1h,autocorr_12h,autocorr_24h,autocorr_168h,hist_entropy
hue,TP. Huế,lstm,0.3161084055900574,0.5194457708036972,0.8567374348640442,0.12951841950416565,12,0.020149301518933533,0.2939962148666382,0.5231949827994091,0.8546618819236755,0.02211219072341919,-0.0037492119957118764,0.0020755529403686523,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,94.39779005524862,38.48345519282914,0.4076732640701202,56.0,1.0291118409136202,0.22301961572758033,5.013028030003948,19.0,25.0,0.10655090765588003,19.0,0.1399885255306942,0.9679921574509243,0.42311675137376703,0.8552087333679244,0.6278903960386477,3.039810226542713
hue,TP. Huế,mamba,0.2939962148666382,0.5231949827994091,0.8546618819236755,0.11131368577480316,26,0.010873196380690012,0.2939962148666382,0.5231949827994091,0.8546618819236755,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,94.39779005524862,38.48345519282914,0.4076732640701202,56.0,1.0291118409136202,0.22301961572758033,5.013028030003948,19.0,25.0,0.10655090765588003,19.0,0.1399885255306942,0.9679921574509243,0.42311675137376703,0.8552087333679244,0.6278903960386477,3.039810226542713
hue,TP. Huế,transformer,0.2910442352294922,0.4786482802263823,0.878357470035553,0.13467280566692352,9,0.006120481616230258,0.2939962148666382,0.5231949827994091,0.8546618819236755,-0.002951979637145996,-0.04454670257302684,0.02369558811187744,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,94.39779005524862,38.48345519282914,0.4076732640701202,56.0,1.0291118409136202,0.22301961572758033,5.013028030003948,19.0,25.0,0.10655090765588003,19.0,0.1399885255306942,0.9679921574509243,0.42311675137376703,0.8552087333679244,0.6278903960386477,3.039810226542713
hung_yen,Hưng Yên,lstm,0.2794026732444763,0.4137073829403809,0.8551090359687805,0.13728228211402893,14,0.032684699190938575,0.25341251492500305,0.38833872256543783,0.8723337650299072,0.025990158319473267,0.025368660374943064,-0.01722472906112671,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,131.4301499605367,35.77484276511829,0.27219662136777645,59.0,0.22866109947551963,-0.7899723520341562,3.234504540071062,9.0,18.0,0.09865824782951854,10.0,0.11466372657111357,0.9811838000546848,0.6321437123505147,0.6200112722735258,0.296576006291707,3.1125433867612444
hung_yen,Hưng Yên,mamba,0.25341251492500305,0.38833872256543783,0.8723337650299072,0.13825441896915436,10,0.014889898520143233,0.25341251492500305,0.38833872256543783,0.8723337650299072,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,131.4301499605367,35.77484276511829,0.27219662136777645,59.0,0.22866109947551963,-0.7899723520341562,3.234504540071062,9.0,18.0,0.09865824782951854,10.0,0.11466372657111357,0.9811838000546848,0.6321437123505147,0.6200112722735258,0.296576006291707,3.1125433867612444
hung_yen,Hưng Yên,transformer,0.29300886392593384,0.42395834965748797,0.8478397727012634,0.1678595393896103,11,0.01625562716544289,0.25341251492500305,0.38833872256543783,0.8723337650299072,0.039596349000930786,0.03561962709205013,-0.0244939923286438,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,131.4301499605367,35.77484276511829,0.27219662136777645,59.0,0.22866109947551963,-0.7899723520341562,3.234504540071062,9.0,18.0,0.09865824782951854,10.0,0.11466372657111357,0.9811838000546848,0.6321437123505147,0.6200112722735258,0.296576006291707,3.1125433867612444
khanh_hoa,Khánh Hòa,lstm,0.2248525172472,0.4126177359666459,0.8174276351928711,0.08196502178907394,14,0.00032923903913014904,0.23734599351882935,0.4918900453818496,0.7405371069908142,-0.012493476271629333,-0.07927230941520369,0.07689052820205688,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,68.58287288753085,20.474128146362318,0.2985312117201312,18.0,2.0079262852015356,6.033781560732979,1.9392025010462481,5.999996948242187,12.0,0.06906077348066299,10.0,0.1620583717357911,0.9718508345723365,0.47299062077825493,0.8170065846495514,0.1783988462467297,2.458289447801881
khanh_hoa,Khánh Hòa,mamba,0.23734599351882935,0.4918900453818496,0.7405371069908142,0.08325475454330444,30,-0.004028031783448761,0.23734599351882935,0.4918900453818496,0.7405371069908142,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,68.58287288753085,20.474128146362318,0.2985312117201312,18.0,2.0079262852015356,6.033781560732979,1.9392025010462481,5.999996948242187,12.0,0.06906077348066299,10.0,0.1620583717357911,0.9718508345723365,0.47299062077825493,0.8170065846495514,0.1783988462467297,2.458289447801881
khanh_hoa,Khánh Hòa,transformer,0.22224682569503784,0.41511798781388437,0.815208375453949,0.08052323013544083,22,-0.01858612209897116,0.23734599351882935,0.4918900453818496,0.7405371069908142,-0.015099167823791504,-0.07677205756796524,0.07467126846313477,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,68.58287288753085,20.474128146362318,0.2985312117201312,18.0,2.0079262852015356,6.033781560732979,1.9392025010462481,5.999996948242187,12.0,0.06906077348066299,10.0,0.1620583717357911,0.9718508345723365,0.47299062077825493,0.8170065846495514,0.1783988462467297,2.458289447801881
lai_chau,Lai Châu,lstm,0.16946379840373993,0.23804179651585242,0.9694832563400269,0.10746870189905167,17,0.012564100037438942,0.1888853758573532,0.3083973029939006,0.9487783908843994,-0.01942157745361328,-0.0703555064780482,0.02070486545562744,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,82.33070244672454,43.10690935533223,0.523582431271327,72.0,0.3555937672882558,-1.1272930842233762,1.3410975128306357,3.0,4.0,0.004340962904498816,10.0,0.10342979635584137,0.9989437832652818,0.9468038147973287,0.8803312653193252,0.7146824969184896,3.472241348205722
lai_chau,Lai Châu,mamba,0.1888853758573532,0.3083973029939006,0.9487783908843994,0.10440533608198166,38,0.007856721518979268,0.1888853758573532,0.3083973029939006,0.9487783908843994,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,82.33070244672454,43.10690935533223,0.523582431271327,72.0,0.3555937672882558,-1.1272930842233762,1.3410975128306357,3.0,4.0,0.004340962904498816,10.0,0.10342979635584137,0.9989437832652818,0.9468038147973287,0.8803312653193252,0.7146824969184896,3.472241348205722
lai_chau,Lai Châu,transformer,0.16445040702819824,0.22562727611323571,0.9725832939147949,0.1140572801232338,8,0.0010596876491295454,0.1888853758573532,0.3083973029939006,0.9487783908843994,-0.024434968829154968,-0.0827700268806649,0.023804903030395508,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,82.33070244672454,43.10690935533223,0.523582431271327,72.0,0.3555937672882558,-1.1272930842233762,1.3410975128306357,3.0,4.0,0.004340962904498816,10.0,0.10342979635584137,0.9989437832652818,0.9468038147973287,0.8803312653193252,0.7146824969184896,3.472241348205722
lam_dong,Lâm Đồng,lstm,0.3240918815135956,0.534582930817704,0.8407956957817078,0.1509726196527481,12,0.0189284562527643,0.48319435119628906,0.9732813837011799,0.4628586173057556,-0.15910246968269348,-0.43869845288347586,0.37793707847595215,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,56.461720599842145,19.235648686183698,0.34068477690418586,25.0,0.5420873864168771,0.05222858441711287,1.3501776549545992,3.0,7.0,0.030781373322809787,10.0,0.16987620357634112,0.9887156073888363,0.8324763094577424,0.8336668737637736,0.6028803991144968,3.106240975811454
lam_dong,Lâm Đồng,mamba,0.48319435119628906,0.9732813837011799,0.4628586173057556,0.13450896739959717,44,0.010668826232975222,0.48319435119628906,0.9732813837011799,0.4628586173057556,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,56.461720599842145,19.235648686183698,0.34068477690418586,25.0,0.5420873864168771,0.05222858441711287,1.3501776549545992,3.0,7.0,0.030781373322809787,10.0,0.16987620357634112,0.9887156073888363,0.8324763094577424,0.8336668737637736,0.6028803991144968,3.106240975811454
lam_dong,Lâm Đồng,transformer,0.29281097650527954,0.4870781687366714,0.8678333163261414,0.1623649001121521,15,0.009387756380253277,0.48319435119628906,0.9732813837011799,0.4628586173057556,-0.19038337469100952,-0.48620321496450847,0.40497469902038574,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,56.461720599842145,19.235648686183698,0.34068477690418586,25.0,0.5420873864168771,0.05222858441711287,1.3501776549545992,3.0,7.0,0.030781373322809787,10.0,0.16987620357634112,0.9887156073888363,0.8324763094577424,0.8336668737637736,0.6028803991144968,3.106240975811454
lang_son,Lạng Sơn,lstm,0.3424508273601532,0.5457280802499008,0.7972370982170105,0.13527953624725342,13,0.016803441331023905,0.3698362708091736,0.6432839780818678,0.718264639377594,-0.027385443449020386,-0.09755589783196694,0.0789724588394165,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,91.17284925019732,38.67712977916494,0.42421762725684736,47.0,0.9069974921644847,0.2562536312942214,3.7726016581129094,13.0,20.0,0.1026045777426993,13.0,0.12401055408970976,0.9812994807217842,0.47288968064109693,0.7104672034845224,0.38430561262274204,3.1288566553553117
lang_son,Lạng Sơn,mamba,0.3698362708091736,0.6432839780818678,0.718264639377594,0.12419578433036804,34,0.011671981637637167,0.3698362708091736,0.6432839780818678,0.718264639377594,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,91.17284925019732,38.67712977916494,0.42421762725684736,47.0,0.9069974921644847,0.2562536312942214,3.7726016581129094,13.0,20.0,0.1026045777426993,13.0,0.12401055408970976,0.9812994807217842,0.47288968064109693,0.7104672034845224,0.38430561262274204,3.1288566553553117
lang_son,Lạng Sơn,transformer,0.3339932858943939,0.5352050035085278,0.8049812912940979,0.13472148776054382,10,-0.0007825809871389415,0.3698362708091736,0.6432839780818678,0.718264639377594,-0.03584298491477966,-0.10807897457333993,0.0867166519165039,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,91.17284925019732,38.67712977916494,0.42421762725684736,47.0,0.9069974921644847,0.2562536312942214,3.7726016581129094,13.0,20.0,0.1026045777426993,13.0,0.12401055408970976,0.9812994807217842,0.47288968064109693,0.7104672034845224,0.38430561262274204,3.1288566553553117
lao_cai,Lào Cai,lstm,0.2152356505393982,0.3131672530495285,0.9049009680747986,0.11033552885055542,13,0.019121709937771854,0.20133495330810547,0.30920586056515803,0.9072916507720947,0.013900697231292725,0.003961392484370496,-0.0023906826972961426,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,123.21981059422903,37.584837892011514,0.30502268840341645,61.0,0.14191386530147634,-0.7167716753874611,2.407816818002369,6.0,11.0,0.06077348066298342,10.0,0.13697857948139797,0.9918218193886027,0.7906313551319694,0.6671794340110659,0.34309902898287586,3.1949754122697254
lao_cai,Lào Cai,mamba,0.20133495330810547,0.30920586056515803,0.9072916507720947,0.10324877500534058,18,0.005069607852173055,0.20133495330810547,0.30920586056515803,0.9072916507720947,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,123.21981059422903,37.584837892011514,0.30502268840341645,61.0,0.14191386530147634,-0.7167716753874611,2.407816818002369,6.0,11.0,0.06077348066298342,10.0,0.13697857948139797,0.9918218193886027,0.7906313551319694,0.6671794340110659,0.34309902898287586,3.1949754122697254
lao_cai,Lào Cai,transformer,0.21733932197093964,0.31649425836751777,0.9028696417808533,0.12634395062923431,20,0.0054045442032386246,0.20133495330810547,0.30920586056515803,0.9072916507720947,0.016004368662834167,0.007288397802359736,-0.004422008991241455,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,123.21981059422903,37.584837892011514,0.30502268840341645,61.0,0.14191386530147634,-0.7167716753874611,2.407816818002369,6.0,11.0,0.06077348066298342,10.0,0.13697857948139797,0.9918218193886027,0.7906313551319694,0.6671794340110659,0.34309902898287586,3.1949754122697254
nghe_an,Nghệ An,lstm,0.24112723767757416,0.3559829221082246,0.8676772117614746,0.12818925082683563,15,0.023515088473351393,0.1902734637260437,0.28932037964723434,0.9125953912734985,0.05085377395153046,0.06666254246099024,-0.044918179512023926,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,107.17324388921026,31.797604011705026,0.29669349231022274,46.0,0.5082982771622169,-0.16922478041573807,2.0532964863797867,5.0,9.0,0.04459352801894238,10.0,0.13080407701019253,0.9915771414030116,0.811848419582154,0.7196901890687395,0.4851919094324041,2.892688933175263
nghe_an,Nghệ An,mamba,0.1902734637260437,0.28932037964723434,0.9125953912734985,0.11234474927186966,19,0.01126601449143759,0.1902734637260437,0.28932037964723434,0.9125953912734985,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,107.17324388921026,31.797604011705026,0.29669349231022274,46.0,0.5082982771622169,-0.16922478041573807,2.0532964863797867,5.0,9.0,0.04459352801894238,10.0,0.13080407701019253,0.9915771414030116,0.811848419582154,0.7196901890687395,0.4851919094324041,2.892688933175263
nghe_an,Nghệ An,transformer,0.21912725269794464,0.32301617699081736,0.8910505771636963,0.13449478149414062,16,0.004782881849193555,0.1902734637260437,0.28932037964723434,0.9125953912734985,0.02885378897190094,0.03369579734358302,-0.021544814109802246,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,107.17324388921026,31.797604011705026,0.29669349231022274,46.0,0.5082982771622169,-0.16922478041573807,2.0532964863797867,5.0,9.0,0.04459352801894238,10.0,0.13080407701019253,0.9915771414030116,0.811848419582154,0.7196901890687395,0.4851919094324041,2.892688933175263
ninh_binh,Ninh Bình,lstm,0.2532544434070587,0.4050228033298316,0.8642526268959045,0.1427960991859436,10,0.029724933582222904,0.2752464711666107,0.3964095773282844,0.8699648380279541,-0.021992027759552002,0.00861322600154718,-0.0057122111320495605,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,119.29636934787717,35.7450861824097,0.29963264077362106,66.0,0.22066284574930894,-1.0590205596631144,2.940386896024238,9.0,15.0,0.09155485398579322,10.0,0.12529002320185614,0.9845213467102045,0.6671251846660193,0.604438539328098,0.2484796483056343,3.154097344296561
ninh_binh,Ninh Bình,mamba,0.2752464711666107,0.3964095773282844,0.8699648380279541,0.14354686439037323,10,0.014199597517310581,0.2752464711666107,0.3964095773282844,0.8699648380279541,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,119.29636934787717,35.7450861824097,0.29963264077362106,66.0,0.22066284574930894,-1.0590205596631144,2.940386896024238,9.0,15.0,0.09155485398579322,10.0,0.12529002320185614,0.9845213467102045,0.6671251846660193,0.604438539328098,0.2484796483056343,3.154097344296561
ninh_binh,Ninh Bình,transformer,0.28613168001174927,0.41990979199435513,0.85409015417099,0.16408517956733704,11,0.010734698260284246,0.2752464711666107,0.3964095773282844,0.8699648380279541,0.01088520884513855,0.023500214666070718,-0.01587468385696411,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,119.29636934787717,35.7450861824097,0.29963264077362106,66.0,0.22066284574930894,-1.0590205596631144,2.940386896024238,9.0,15.0,0.09155485398579322,10.0,0.12529002320185614,0.9845213467102045,0.6671251846660193,0.604438539328098,0.2484796483056343,3.154097344296561
phu_tho,Phú Thọ,lstm,0.2450890988111496,0.36349448232122933,0.8987599611282349,0.09853113442659378,13,0.012424534393148015,0.30702805519104004,0.5640972559991486,0.7556118369102478,-0.06193895637989044,-0.2006027736779193,0.14314812421798706,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,124.31373324315193,40.4953808419344,0.32575146595209475,65.0,0.07826876147314528,-0.4813430985017244,2.4820371131580714,5.0,12.0,0.062352012628255724,10.0,0.11098901098901098,0.9912986573777021,0.8010152546983114,0.7283994141950665,0.4150544493753327,3.0044510115082526
phu_tho,Phú Thọ,mamba,0.30702805519104004,0.5640972559991486,0.7556118369102478,0.08942287415266037,33,0.006138583541641707,0.30702805519104004,0.5640972559991486,0.7556118369102478,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,124.31373324315193,40.4953808419344,0.32575146595209475,65.0,0.07826876147314528,-0.4813430985017244,2.4820371131580714,5.0,12.0,0.062352012628255724,10.0,0.11098901098901098,0.9912986573777021,0.8010152546983114,0.7283994141950665,0.4150544493753327,3.0044510115082526
phu_tho,Phú Thọ,transformer,0.24976746737957,0.3738186626771425,0.892927348613739,0.11039810627698898,19,-0.0011786855476584174,0.30702805519104004,0.5640972559991486,0.7556118369102478,-0.05726058781147003,-0.19027859332200614,0.1373155117034912,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,124.31373324315193,40.4953808419344,0.32575146595209475,65.0,0.07826876147314528,-0.4813430985017244,2.4820371131580714,5.0,12.0,0.062352012628255724,10.0,0.11098901098901098,0.9912986573777021,0.8010152546983114,0.7283994141950665,0.4150544493753327,3.0044510115082526
quang_ngai,Quảng Ngãi,lstm,0.3145093321800232,0.5829716963579804,0.7063905000686646,0.08008688688278198,25,0.0005505850884256897,0.23339898884296417,0.430260692101174,0.8400668501853943,0.08111034333705902,0.1527110042568064,-0.13367635011672974,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,85.58326756116811,31.91489578016419,0.3729104612341888,29.0,1.980990228350205,4.142973403757551,3.649427556257402,13.0,20.0,0.10773480662983426,13.0,0.16783216783216784,0.9685245456851327,0.33539022140700353,0.7842663246948518,0.3002879092343422,2.608320994868385
quang_ngai,Quảng Ngãi,mamba,0.23339898884296417,0.430260692101174,0.8400668501853943,0.07063734531402588,42,-0.0018358548769312278,0.23339898884296417,0.430260692101174,0.8400668501853943,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,85.58326756116811,31.91489578016419,0.3729104612341888,29.0,1.980990228350205,4.142973403757551,3.649427556257402,13.0,20.0,0.10773480662983426,13.0,0.16783216783216784,0.9685245456851327,0.33539022140700353,0.7842663246948518,0.3002879092343422,2.608320994868385
quang_ngai,Quảng Ngãi,transformer,0.23217305541038513,0.4192695874339798,0.8481335043907166,0.08017076551914215,12,-0.020527945787104512,0.23339898884296417,0.430260692101174,0.8400668501853943,-0.0012259334325790405,-0.010991104667194218,0.008066654205322266,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,85.58326756116811,31.91489578016419,0.3729104612341888,29.0,1.980990228350205,4.142973403757551,3.649427556257402,13.0,20.0,0.10773480662983426,13.0,0.16783216783216784,0.9685245456851327,0.33539022140700353,0.7842663246948518,0.3002879092343422,2.608320994868385
quang_ninh,Quảng Ninh,lstm,0.26623913645744324,0.4233152036964926,0.7138209939002991,0.11670994758605957,9,0.011515510825013401,0.23411239683628082,0.40221365890262467,0.7416409850120544,0.032126739621162415,0.021101544793867943,-0.02781999111175537,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,78.29479084451461,26.66190173341543,0.34053225566900386,31.0,1.2996501169866692,2.0648448329541647,2.6920647453612316,8.0,11.0,0.07300710339384373,10.0,0.13329519450800914,0.9839375257404711,0.39560653797074014,0.5344147271078434,0.20317184059290586,2.7509978507321926
quang_ninh,Quảng Ninh,mamba,0.23411239683628082,0.40221365890262467,0.7416409850120544,0.11102189868688583,16,0.002216761210943668,0.23411239683628082,0.40221365890262467,0.7416409850120544,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,78.29479084451461,26.66190173341543,0.34053225566900386,31.0,1.2996501169866692,2.0648448329541647,2.6920647453612316,8.0,11.0,0.07300710339384373,10.0,0.13329519450800914,0.9839375257404711,0.39560653797074014,0.5344147271078434,0.20317184059290586,2.7509978507321926
quang_ninh,Quảng Ninh,transformer,0.28681960701942444,0.44315714992547217,0.6863642930984497,0.12157376855611801,9,-0.00930697511782623,0.23411239683628082,0.40221365890262467,0.7416409850120544,0.052707210183143616,0.0409434910228475,-0.055276691913604736,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,78.29479084451461,26.66190173341543,0.34053225566900386,31.0,1.2996501169866692,2.0648448329541647,2.6920647453612316,8.0,11.0,0.07300710339384373,10.0,0.13329519450800914,0.9839375257404711,0.39560653797074014,0.5344147271078434,0.20317184059290586,2.7509978507321926
quang_tri,Quảng Trị,lstm,0.2240496277809143,0.3614643974052036,0.8930624127388,0.110813207924366,14,0.016037425509684268,0.19424816966056824,0.3165867373121239,0.9179677367210388,0.02980145812034607,0.044877660093079697,-0.02490532398223877,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,68.06156275341995,28.316358951683416,0.41604038764538326,39.0,1.094050375367805,0.9856432896956693,1.9435452048222255,5.0,10.0,0.05130228887134965,10.0,0.14704087858450274,0.9898987158309996,0.8024021988418694,0.85896224861035,0.648369800799994,2.8635262176000795
quang_tri,Quảng Trị,mamba,0.19424816966056824,0.3165867373121239,0.9179677367210388,0.10634195059537888,16,0.0033754589631385407,0.19424816966056824,0.3165867373121239,0.9179677367210388,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,68.06156275341995,28.316358951683416,0.41604038764538326,39.0,1.094050375367805,0.9856432896956693,1.9435452048222255,5.0,10.0,0.05130228887134965,10.0,0.14704087858450274,0.9898987158309996,0.8024021988418694,0.85896224861035,0.648369800799994,2.8635262176000795
quang_tri,Quảng Trị,transformer,0.19876894354820251,0.31114703790648396,0.9207625389099121,0.11083202064037323,16,-0.0004612853149399687,0.19424816966056824,0.3165867373121239,0.9179677367210388,0.004520773887634277,-0.005439699405639931,0.002794802188873291,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,68.06156275341995,28.316358951683416,0.41604038764538326,39.0,1.094050375367805,0.9856432896956693,1.9435452048222255,5.0,10.0,0.05130228887134965,10.0,0.14704087858450274,0.9898987158309996,0.8024021988418694,0.85896224861035,0.648369800799994,2.8635262176000795
son_la,Sơn La,lstm,0.19736889004707336,0.2821275213886945,0.9600207209587097,0.10947314649820328,8,0.00763161203356476,0.17230990529060364,0.2726504989279822,0.9626615047454834,0.025058984756469727,0.009477022460712303,-0.0026407837867736816,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,89.17087608524072,44.8112724923382,0.5025326032403444,76.0,0.47236558345189084,-0.9977860741656164,1.3517568101065929,3.0,4.0,0.017758484609313337,10.0,0.11492178098676294,0.9985755074038984,0.9511777502934186,0.9035262906788135,0.7732949924765722,3.3471199647194494
son_la,Sơn La,mamba,0.17230990529060364,0.2726504989279822,0.9626615047454834,0.11075956374406815,9,0.003818095050911692,0.17230990529060364,0.2726504989279822,0.9626615047454834,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,89.17087608524072,44.8112724923382,0.5025326032403444,76.0,0.47236558345189084,-0.9977860741656164,1.3517568101065929,3.0,4.0,0.017758484609313337,10.0,0.11492178098676294,0.9985755074038984,0.9511777502934186,0.9035262906788135,0.7732949924765722,3.3471199647194494
son_la,Sơn La,transformer,0.18413402140140533,0.2619972028774088,0.9655223488807678,0.10288002341985703,27,0.0011714370758771232,0.17230990529060364,0.2726504989279822,0.9626615047454834,0.011824116110801697,-0.010653296050573413,0.002860844135284424,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,89.17087608524072,44.8112724923382,0.5025326032403444,76.0,0.47236558345189084,-0.9977860741656164,1.3517568101065929,3.0,4.0,0.017758484609313337,10.0,0.11492178098676294,0.9985755074038984,0.9511777502934186,0.9035262906788135,0.7732949924765722,3.3471199647194494
tay_ninh,Tây Ninh,lstm,0.20243513584136963,0.30688217999591316,0.9129796624183655,0.2443103939294815,12,0.07330272395461414,0.17232432961463928,0.27657496321877134,0.929318904876709,0.030110806226730347,0.03030721677714182,-0.016339242458343506,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,91.80662983425414,28.854572592608026,0.31429726420304827,41.0,0.8383532640090555,-0.24737469882944918,1.2546387682589815,3.0,5.0,0.026835043409629045,10.0,0.15817901234567902,0.9943099085271129,0.8614285057410573,0.7686964336756285,0.4869616535426308,3.3259493890461664
tay_ninh,Tây Ninh,mamba,0.17232432961463928,0.27657496321877134,0.929318904876709,0.1816386729478836,15,0.03811309383044715,0.17232432961463928,0.27657496321877134,0.929318904876709,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,91.80662983425414,28.854572592608026,0.31429726420304827,41.0,0.8383532640090555,-0.24737469882944918,1.2546387682589815,3.0,5.0,0.026835043409629045,10.0,0.15817901234567902,0.9943099085271129,0.8614285057410573,0.7686964336756285,0.4869616535426308,3.3259493890461664
tay_ninh,Tây Ninh,transformer,0.20837032794952393,0.30186150753678404,0.9158037304878235,0.22915399074554443,15,0.03963428386690171,0.17232432961463928,0.27657496321877134,0.929318904876709,0.036045998334884644,0.025286544318012694,-0.013515174388885498,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,91.80662983425414,28.854572592608026,0.31429726420304827,41.0,0.8383532640090555,-0.24737469882944918,1.2546387682589815,3.0,5.0,0.026835043409629045,10.0,0.15817901234567902,0.9943099085271129,0.8614285057410573,0.7686964336756285,0.4869616535426308,3.3259493890461664
thai_nguyen,Thái Nguyên,lstm,0.3109833002090454,0.4449016784156578,0.8203341960906982,0.15052378177642822,4,0.024049489420648842,0.3217340111732483,0.5573191739955747,0.7175832986831665,-0.01075071096420288,-0.11241749557991693,0.10275089740753174,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,117.63378055846493,39.65088546651203,0.33707057002053264,66.0,0.6211656938681142,-0.26518891107127684,3.6190288256055227,11.0,19.0,0.10220994475138122,11.0,0.11963519313304721,0.9824948594797458,0.5873976138331795,0.6088853115510026,0.2991011154455162,3.049888702800236
thai_nguyen,Thái Nguyên,mamba,0.3217340111732483,0.5573191739955747,0.7175832986831665,0.12211623042821884,26,0.01604661569006676,0.3217340111732483,0.5573191739955747,0.7175832986831665,0.0,0.0,0.0,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,117.63378055846493,39.65088546651203,0.33707057002053264,66.0,0.6211656938681142,-0.26518891107127684,3.6190288256055227,11.0,19.0,0.10220994475138122,11.0,0.11963519313304721,0.9824948594797458,0.5873976138331795,0.6088853115510026,0.2991011154455162,3.049888702800236
thai_nguyen,Thái Nguyên,transformer,0.2811845541000366,0.4251208652406307,0.8359553217887878,0.15111030638217926,11,0.007724336548623444,0.3217340111732483,0.5573191739955747,0.7175832986831665,-0.04054945707321167,-0.13219830875494404,0.11837202310562134,2026-03-03 10:00:00,2026-06-16 23:00:00,2534,1.0,1.0,117.63378055846493,39.65088546651203,0.33707057002053264,66.0,0.6211656938681142,-0.26518891107127684,3.6190288256055227,11.0,19.0,0.10220994475138122,11.0,0.11963519313304721,0.9824948594797458,0.5873976138331795,0.6088853115510026,0.2991011154455162,3.049888702800236
